Value,Index
0.33613646030426025,50
0.31783327460289,440
0.2689494788646698,1948
0.2596137225627899,116
0.24091744422912598,3216
0.22473499178886414,21402
0.21766206622123718,35
0.21358586847782135,49463
0.20753958821296692,4236
0.19486789405345917,2
0.19482629001140594,25522
0.1858305186033249,864
0.1626846343278885,45152
0.16013826429843903,8
0.14008092880249023,24303
0.13815945386886597,35524
0.13515956699848175,45
0.13501086831092834,7
0.1297328919172287,42803
0.1291571855545044,2607
0.12596014142036438,3292
0.12496230006217957,9
0.12441717833280563,243
0.12407117336988449,41
0.12377352267503738,4
0.12374519556760788,23295
0.12221760302782059,6
0.12129722535610199,7298
0.12046869099140167,372
0.12031720578670502,5
0.12020284682512283,11
0.12008863687515259,657
0.11831089109182358,22138
0.11707913875579834,16
0.1169210821390152,38261
0.11689147353172302,939
0.11574303358793259,142
0.11545627564191818,1013
0.11501629650592804,53
0.11484270542860031,37463
0.11414369940757751,32
0.11363688111305237,65
0.11348783224821091,3958
0.11345504224300385,75
0.1133216843008995,938
0.11259075999259949,18
0.11258214712142944,2362
0.11219443380832672,101
0.11153729259967804,6968
0.11153396964073181,13
0.11083855479955673,49
0.110405832529068,265
0.10986165702342987,358
0.10950671136379242,4029
0.10920237004756927,76
0.10874755680561066,103
0.10812285542488098,47
0.10740867257118225,190
0.10719410330057144,2217
0.1068849265575409,23979
0.1068277433514595,240
0.1063699796795845,37561
0.10627735406160355,89
0.10609284043312073,97
0.1052999198436737,165
0.10486292093992233,1118
0.10446524620056152,28339
0.10429604351520538,33
0.10396304726600647,98
0.103623166680336,1980
0.10358057916164398,3989
0.10357381403446198,192
0.10337727516889572,10062
0.10335987061262131,218
0.10318572074174881,2167
0.10304360836744308,21
0.10255362093448639,14
0.10156690329313278,5779
0.10137513279914856,524
0.1013275757431984,82
0.10132080316543579,24180
0.10114467889070511,51
0.10104314237833023,127
0.10101890563964844,5951
0.10097848623991013,28
0.10072407126426697,216
0.10025282949209213,544
0.10022668540477753,100
0.10014844685792923,269
0.10001590102910995,350
0.09932442754507065,452
0.09925326704978943,34
0.09916647523641586,31
0.09907654672861099,2674
0.09863075613975525,4353
0.09848394244909286,1427
0.09816424548625946,699
0.09807754307985306,2045
0.09784219413995743,133
0.09745872765779495,960
0.0973314493894577,19
0.09729490429162979,206
0.09636656194925308,2088
0.09625967592000961,277
0.09621927887201309,95
0.0959518551826477,12
0.09583727270364761,174
0.09572824835777283,5863
0.09510120749473572,205
0.09455704689025879,70
0.09446200728416443,1158
0.0942211002111435,456
0.0940287858247757,154
0.09393049031496048,39132
0.09345971047878265,3846
0.09330678731203079,2650
0.0932956337928772,21514
0.0930844247341156,1774
0.09301329404115677,10
0.09293392300605774,106
0.09243490546941757,1279
0.0924065038561821,71
0.09235728532075882,894
0.09194997698068619,9977
0.09168831259012222,5475
0.09118812531232834,1171
0.09105139225721359,16424
0.09067580103874207,8633
0.09057588130235672,765
0.09038661420345306,12443
0.0903606191277504,36
0.09035210311412811,114
