Value,Index
0.30472370982170105,50
0.2772578001022339,440
0.23670236766338348,49463
0.22074627876281738,3216
0.19818630814552307,1948
0.19724459946155548,116
0.18193882703781128,35
0.17683494091033936,21402
0.16068987548351288,2
0.1599298119544983,4236
0.1575830578804016,25522
0.15623512864112854,864
0.1559918373823166,10648
0.14869047701358795,26168
0.14780817925930023,11
0.14515942335128784,7
0.13871854543685913,10
0.13806132972240448,5
0.1380099058151245,81
0.13489964604377747,8228
0.13472020626068115,45152
0.13372565805912018,25
0.13360513746738434,243
0.13348329067230225,54
0.13331793248653412,3581
0.13091614842414856,35524
0.12856459617614746,100
0.128435879945755,15
0.1262538880109787,18
0.12410110980272293,437
0.12300501763820648,11321
0.12217854708433151,14
0.12069735676050186,30
0.1188102588057518,9
0.11838045716285706,2129
0.11476442962884903,10691
0.11377346515655518,12375
0.11264210939407349,1418
0.11234191805124283,7050
0.11223460733890533,24
0.11065402626991272,2190
0.11009824275970459,342
0.10975940525531769,38
0.10811088979244232,103
0.10806471854448318,6
0.10766493529081345,24303
0.10744732618331909,371
0.107154481112957,51
0.10698380321264267,1758
0.10564281046390533,70
0.10500529408454895,141
0.10499979555606842,49
0.104934461414814,5170
0.1046033427119255,110
0.10431080311536789,2239
0.10350695997476578,2132
0.10335350036621094,259
0.10289851576089859,8
0.10278084129095078,101
0.10234575718641281,200
0.10224813967943192,334
0.10224299877882004,970
0.1019454374909401,53
0.10135526955127716,177
0.10107292979955673,1642
0.10055798292160034,2044
0.09995043277740479,62
0.09989964216947556,1516
0.09962348639965057,1532
0.09935558587312698,52
0.09914392977952957,87
0.09855813533067703,467
0.0984603762626648,3907
0.09798407554626465,319
0.09797488152980804,2600
0.09779461473226547,35716
0.09654684364795685,32
0.0965188667178154,7308
0.096450574696064,133
0.0963786393404007,4978
0.09635167568922043,164
0.09620217978954315,65
0.09604679048061371,182
0.09603337943553925,410
0.09590952098369598,16145
0.09574531763792038,1230
0.09570704400539398,117
0.09526829421520233,21
0.09515219181776047,42702
0.0951259583234787,2163
0.09448880702257156,80
0.0944368913769722,156
0.0942060798406601,4881
0.0940326377749443,8089
0.09376496076583862,6502
0.09354391694068909,6380
0.09324967116117477,37463
0.0931716337800026,851
0.09309528023004532,34
0.0930691584944725,1812
0.09296072274446487,146
0.0929562970995903,672
0.09270606935024261,214
0.09258601814508438,8581
0.09255444258451462,58
0.09241485595703125,40
0.09231185168027878,4033
0.09226319938898087,99
0.09174391627311707,358
0.09167807549238205,39
0.09165958315134048,2459
0.09162671118974686,7796
0.0915813073515892,6308
0.09151138365268707,14201
0.09147747606039047,911
0.09120974689722061,4
0.0911608338356018,258
0.09094547480344772,38229
0.0907582938671112,251
0.09072429686784744,207
0.0905715748667717,1110
0.09055564552545547,142
0.09049385040998459,894
0.09023567289113998,14110
0.0902029499411583,1421
0.08993010967969894,8195
0.08991964161396027,674
0.08991646766662598,123
0.08977208286523819,19933
0.08974077552556992,28
0.08954934775829315,143
0.08939353376626968,26644
0.08913230895996094,540
0.08907179534435272,18691
0.08894942700862885,3207
0.08888032287359238,150
0.08881447464227676,463
0.08873444050550461,829
0.08864329755306244,269
0.08863324671983719,206
0.08799248933792114,45
0.08785835653543472,114
0.08758019655942917,82
0.08738330751657486,770
0.08724450320005417,2253
0.08717940747737885,732
0.08711511641740799,19082
0.08689989894628525,5076
0.08677780628204346,37779
0.08653422445058823,478
0.08651268482208252,1255
0.08645758777856827,29198
0.08640198409557343,32718
0.086351178586483,4719
0.08628054708242416,4208
0.08621389418840408,1937
0.08597325533628464,13177
0.0859341099858284,83
0.0858248844742775,169
0.08575022965669632,159
0.08574026077985764,186
0.08573982119560242,21520
0.08571065217256546,11519
0.08559876680374146,227
0.08551918715238571,174
0.08544529229402542,4114
0.0852762833237648,154
0.08525270968675613,2119
0.08513269573450089,13074
0.08496848493814468,1802
0.08496716618537903,2116
0.08483389019966125,8348
0.08477183431386948,1287
0.08468817919492722,108
0.08461568504571915,34011
0.08460953086614609,3081
0.08452331274747849,5579
0.08447194844484329,34555
0.08438369631767273,183
0.0842486321926117,18975
0.08418730646371841,197
0.08410609513521194,474
0.0840233713388443,40348
0.08370890468358994,3786
